0,1,2,3
CA006106362,18700328,PRCP,234
CA006106362,18700328,SNOW,234
CA006110549,18700328,PRCP,0
CA006110549,18700328,SNOW,0
CA006111793,18700328,MDPR,305
CA006111793,18700328,MDSF,305
CA006122845,18700328,TMAX,28
CA006122845,18700328,TMIN,-6
CA006122845,18700328,PRCP,3
CA006122845,18700328,SNOW,0
CA006137735,18700328,TMAX,33
CA006137735,18700328,TMIN,0
CA006137735,18700328,PRCP,485
CA006137735,18700328,SNOW,0
CA006139520,18700328,TMAX,50
CA006139520,18700328,TMIN,0
CA006139520,18700328,PRCP,0
CA006139520,18700328,SNOW,0
CA006148100,18700328,TMAX,17
CA006148100,18700328,TMIN,-11
CA006148100,18700328,PRCP,25
CA006148100,18700328,SNOW,25
CA006149625,18700328,MDPR,432
CA006149625,18700328,MDSF,432
CA006150689,18700328,TMAX,33
CA006150689,18700328,TMIN,-28
CA006150689,18700328,PRCP,483
CA006150689,18700328,SNOW,483
CA006153192,18700328,TMAX,39
CA006153192,18700328,TMIN,-22
CA006153192,18700328,PRCP,831
CA006153192,18700328,SNOW,508
CA006158350,18700328,TMAX,39
CA006158350,18700328,TMIN,-6
CA006158350,18700328,PRCP,13
CA006158350,18700328,SNOW,13
CA006166416,18700328,TMAX,56
CA006166416,18700328,TMIN,-50
CA006166416,18700328,PRCP,579
CA006166416,18700328,SNOW,559
CA007023240,18700328,PRCP,51
CA007023240,18700328,SNOW,51
CA008204420,18700328,PRCP,15
CA008204420,18700328,SNOW,0
CA008205698,18700328,TMAX,33
CA008205698,18700328,TMIN,-128
CA008205698,18700328,PRCP,0
CA008205698,18700328,SNOW,0
CE000043497,18700328,TMAX,311
CE000043497,18700328,TMIN,245
CE000434730,18700328,TMAX,200
CE000434730,18700328,TMIN,128
EI000003969,18700328,TMAX,128
EI000003969,18700328,TMIN,61
EI000003969,18700328,PRCP,19
EIE00101859,18700328,TMAX,94
EIE00101859,18700328,TMIN,72
EIE00101859,18700328,PRCP,3
ENE00175063,18700328,PRCP,0
EZE00100082,18700328,TMAX,12
EZE00100082,18700328,TMIN,-11
EZE00100082,18700328,PRCP,6
GME00122374,18700328,PRCP,1
GME00125218,18700328,TMAX,6
GME00125218,18700328,TMIN,-6
GME00125218,18700328,PRCP,0
GME00125218,18700328,SNWD,0
HR000142360,18700328,PRCP,0
HRE00105189,18700328,PRCP,10
ITE00100550,18700328,TMAX,120
ITE00100550,18700328,TMIN,20
ITE00100550,18700328,PRCP,0
ITE00100552,18700328,PRCP,0
ITE00100553,18700328,PRCP,0
ITE00100554,18700328,TMAX,129
ITE00100554,18700328,TMIN,45
ITE00100554,18700328,PRCP,0
ITE00105250,18700328,PRCP,191
NLE00100499,18700328,PRCP,0
NLE00100503,18700328,PRCP,0
NLE00100510,18700328,PRCP,0
NLE00101991,18700328,PRCP,0
NLE00102079,18700328,PRCP,0
NLM00006235,18700328,PRCP,0
SF000208660,18700328,PRCP,0
SF000847010,18700328,PRCP,0
SW000002196,18700328,PRCP,0
SW000002361,18700328,PRCP,0
SW000002590,18700328,PRCP,12
SW000008525,18700328,PRCP,0
SW000010537,18700328,PRCP,0
SWE00100003,18700328,PRCP,0
SWE00100026,18700328,PRCP,0
SWE00137568,18700328,PRCP,0
SWE00137832,18700328,PRCP,1
SWE00138212,18700328,PRCP,10
SWE00138464,18700328,PRCP,0
SWE00138488,18700328,PRCP,0
SWE00139044,18700328,PRCP,0
SWE00140186,18700328,PRCP,0
SWE00140492,18700328,PRCP,0
SWM00002485,18700328,PRCP,0
SZ000006717,18700328,TMAX,10
SZ000006717,18700328,TMIN,-72
UK000047811,18700328,TMAX,128
UK000047811,18700328,TMIN,48
UK000047811,18700328,PRCP,5
UK000056225,18700328,TMAX,51
UK000056225,18700328,TMIN,-1
UK000056225,18700328,PRCP,0
USC00023096,18700328,PRCP,0
USC00043157,18700328,TMAX,133
USC00043157,18700328,TMIN,-61
USC00043157,18700328,PRCP,0
USC00053010,18700328,PRCP,0
USC00064757,18700328,PRCP,538
USC00064767,18700328,PRCP,605
USC00090840,18700328,PRCP,0
USC00117391,18700328,PRCP,0
USC00134049,18700328,PRCP,0
USC00144559,18700328,PRCP,3
USC00264939,18700328,PRCP,0
USC00271682,18700328,TMAX,56
USC00271682,18700328,TMIN,-22
USC00271682,18700328,PRCP,287
USC00271682,18700328,SNOW,0
USC00288878,18700328,TMAX,89
USC00288878,18700328,TMIN,67
USC00288878,18700328,PRCP,53
USC00288878,18700328,SNOW,0
USC00298072,18700328,PRCP,25
USC00310288,18700328,PRCP,0
USC00361234,18700328,PRCP,0
USC00361920,18700328,PRCP,0
USC00413270,18700328,PRCP,0
USC00440755,18700328,PRCP,0
USC00474966,18700328,PRCP,0
USC00474966,18700328,TMAX,33
USC00474966,18700328,TMIN,0
USW00014767,18700328,PRCP,292
USW00014767,18700328,SNOW,0
USW00094728,18700328,TMAX,83
USW00094728,18700328,TMIN,44
USW00094728,18700328,PRCP,28
USW00094728,18700328,SNOW,0
ASN00014016,18700329,PRCP,0
ASN00019023,18700329,PRCP,0
ASN00021010,18700329,PRCP,0
ASN00021014,18700329,PRCP,0
ASN00022020,18700329,PRCP,0
ASN00022022,18700329,PRCP,0
ASN00022801,18700329,PRCP,0
ASN00023000,18700329,PRCP,0
ASN00023078,18700329,PRCP,0
ASN00023307,18700329,PRCP,0
ASN00023710,18700329,PRCP,0
ASN00023719,18700329,PRCP,0
ASN00023721,18700329,PRCP,0
ASN00023741,18700329,PRCP,0
ASN00023746,18700329,PRCP,0
ASN00023782,18700329,PRCP,0
ASN00023795,18700329,PRCP,0
ASN00023800,18700329,PRCP,0
ASN00024518,18700329,PRCP,0
ASN00026005,18700329,PRCP,3
ASN00026020,18700329,PRCP,0
ASN00026026,18700329,PRCP,0
ASN00040214,18700329,PRCP,10
ASN00050007,18700329,PRCP,427
ASN00055020,18700329,PRCP,122
ASN00056207,18700329,PRCP,0
ASN00061055,18700329,PRCP,30
ASN00063004,18700329,PRCP,0
ASN00066007,18700329,PRCP,178
ASN00066062,18700329,TMAX,200
ASN00066062,18700329,TMIN,184
ASN00066062,18700329,PRCP,216
ASN00067015,18700329,PRCP,262
ASN00068066,18700329,PRCP,152
ASN00068140,18700329,PRCP,173
ASN00069015,18700329,PRCP,3
ASN00071010,18700329,PRCP,0
ASN00074026,18700329,PRCP,0
ASN00074124,18700329,PRCP,0
ASN00074128,18700329,TMAX,294
ASN00074128,18700329,PRCP,0
ASN00075048,18700329,PRCP,0
ASN00075080,18700329,PRCP,0
ASN00079042,18700329,PRCP,0
ASN00081003,18700329,PRCP,0
ASN00081022,18700329,PRCP,0
ASN00082051,18700329,PRCP,0
ASN00086071,18700329,TMAX,293
ASN00086071,18700329,TMIN,128
ASN00086071,18700329,PRCP,0
ASN00086079,18700329,PRCP,0
ASN00086085,18700329,PRCP,0
ASN00088020,18700329,PRCP,0
ASN00089000,18700329,PRCP,0
ASN00089049,18700329,PRCP,0
ASN00090015,18700329,TMAX,261
ASN00090015,18700329,TMIN,150
AU000005901,18700329,TMAX,45
AU000005901,18700329,TMIN,13
BE000006447,18700329,TMAX,48
BE000006447,18700329,TMIN,-5
CA006101872,18700329,TMIN,0
CA006101872,18700329,PRCP,0
CA006101872,18700329,SNOW,0
CA006106362,18700329,TMAX,89
CA006106362,18700329,TMIN,17
CA006106362,18700329,PRCP,0
CA006106362,18700329,SNOW,0
CA006110549,18700329,TMAX,128
CA006110549,18700329,TMIN,0
CA006110549,18700329,PRCP,0
CA006110549,18700329,SNOW,0
CA006111793,18700329,PRCP,0
CA006111793,18700329,SNOW,0
CA006122845,18700329,TMAX,39
CA006122845,18700329,TMIN,-11
CA006122845,18700329,PRCP,0
CA006122845,18700329,SNOW,0
CA006137735,18700329,TMAX,72
CA006137735,18700329,TMIN,11
CA006137735,18700329,PRCP,0
CA006137735,18700329,SNOW,0
CA006139520,18700329,TMAX,56
CA006139520,18700329,TMIN,0
CA006139520,18700329,PRCP,25
CA006139520,18700329,SNOW,0
CA006148100,18700329,TMAX,50
CA006148100,18700329,TMIN,-6
CA006148100,18700329,PRCP,0
CA006148100,18700329,SNOW,0
CA006149625,18700329,PRCP,0
CA006149625,18700329,SNOW,0
CA006150689,18700329,TMAX,67
CA006150689,18700329,TMIN,0
CA006150689,18700329,PRCP,0
CA006150689,18700329,SNOW,0
CA006153192,18700329,TMAX,83
CA006153192,18700329,TMIN,-6
CA006153192,18700329,PRCP,0
CA006153192,18700329,SNOW,0
CA006158350,18700329,TMAX,67
CA006158350,18700329,TMIN,11
CA006158350,18700329,PRCP,0
CA006158350,18700329,SNOW,0
CA006166416,18700329,TMAX,111
CA006166416,18700329,TMIN,-17
CA006166416,18700329,PRCP,0
CA006166416,18700329,SNOW,0
CA007023240,18700329,PRCP,0
CA007023240,18700329,SNOW,0
CA008204420,18700329,PRCP,10
CA008204420,18700329,SNOW,0
CA008205698,18700329,TMAX,33
CA008205698,18700329,TMIN,-6
CA008205698,18700329,PRCP,0
CA008205698,18700329,SNOW,0
CE000043497,18700329,TMAX,311
CE000043497,18700329,TMIN,239
CE000434730,18700329,TMAX,206
CE000434730,18700329,TMIN,125
EI000003969,18700329,TMAX,112
EI000003969,18700329,TMIN,51
EI000003969,18700329,PRCP,10
EIE00101859,18700329,TMAX,106
EIE00101859,18700329,TMIN,78
EIE00101859,18700329,PRCP,0
ENE00175063,18700329,PRCP,0
EZE00100082,18700329,TMAX,26
EZE00100082,18700329,TMIN,-3
EZE00100082,18700329,PRCP,6
GME00122374,18700329,PRCP,0
GME00125218,18700329,TMAX,21
GME00125218,18700329,TMIN,-8
GME00125218,18700329,PRCP,0
GME00125218,18700329,SNWD,0
HR000142360,18700329,PRCP,14
HRE00105189,18700329,PRCP,25
ITE00100550,18700329,TMAX,100
ITE00100550,18700329,TMIN,15
ITE00100550,18700329,PRCP,0
ITE00100552,18700329,PRCP,0
ITE00100553,18700329,PRCP,0
ITE00100554,18700329,TMAX,117
ITE00100554,18700329,TMIN,47
ITE00100554,18700329,PRCP,0
ITE00105250,18700329,PRCP,0
NLE00100499,18700329,PRCP,0
NLE00100503,18700329,PRCP,0
NLE00100510,18700329,PRCP,5
NLE00101991,18700329,PRCP,0
NLE00102079,18700329,PRCP,0
NLM00006235,18700329,PRCP,0
SF000208660,18700329,PRCP,0
SF000847010,18700329,PRCP,0
SW000002196,18700329,PRCP,0
SW000002361,18700329,PRCP,0
SW000002590,18700329,PRCP,0
SW000008525,18700329,PRCP,0
SW000010537,18700329,PRCP,0
SWE00100003,18700329,PRCP,6
SWE00100026,18700329,PRCP,0
SWE00137568,18700329,PRCP,7
SWE00137832,18700329,PRCP,0
SWE00138212,18700329,PRCP,0
SWE00138464,18700329,PRCP,0
SWE00138488,18700329,PRCP,0
SWE00139044,18700329,PRCP,0
SWE00140186,18700329,PRCP,0
SWE00140492,18700329,PRCP,0
SWM00002485,18700329,PRCP,0
SZ000006717,18700329,TMAX,-57
SZ000006717,18700329,TMIN,-122
UK000047811,18700329,TMAX,139
UK000047811,18700329,TMIN,61
UK000047811,18700329,PRCP,3
UK000056225,18700329,TMAX,93
UK000056225,18700329,TMIN,-3
UK000056225,18700329,PRCP,0
USC00023096,18700329,PRCP,0
USC00043157,18700329,TMAX,172
USC00043157,18700329,TMIN,-33
USC00043157,18700329,PRCP,0
USC00053010,18700329,PRCP,0
USC00064757,18700329,PRCP,0
USC00064767,18700329,PRCP,15
USC00090840,18700329,PRCP,0
USC00117391,18700329,PRCP,0
USC00134049,18700329,PRCP,0
USC00144559,18700329,PRCP,216
USC00264939,18700329,PRCP,0
USC00271682,18700329,TMAX,117
USC00271682,18700329,TMIN,6
USC00271682,18700329,PRCP,0
USC00271682,18700329,SNOW,0
USC00288878,18700329,TMAX,100
USC00288878,18700329,TMIN,56
USC00288878,18700329,PRCP,0
USC00288878,18700329,SNOW,0
USC00298072,18700329,PRCP,0
USC00310288,18700329,PRCP,0
USC00361234,18700329,PRCP,0
USC00361920,18700329,PRCP,0
USC00413270,18700329,PRCP,0
USC00440755,18700329,PRCP,0
USC00474966,18700329,PRCP,0
USC00474966,18700329,TMAX,33
USC00474966,18700329,TMIN,11
USW00014767,18700329,PRCP,0
USW00014767,18700329,SNOW,0
USW00094728,18700329,TMAX,94
USW00094728,18700329,TMIN,39
USW00094728,18700329,PRCP,0
USW00094728,18700329,SNOW,0
ASN00014016,18700330,PRCP,0
ASN00019023,18700330,PRCP,0
ASN00021010,18700330,PRCP,0
ASN00021014,18700330,PRCP,0
ASN00022020,18700330,PRCP,0
ASN00022022,18700330,PRCP,0
ASN00022801,18700330,PRCP,0
ASN00023000,18700330,PRCP,0
ASN00023078,18700330,PRCP,0
ASN00023307,18700330,PRCP,0
ASN00023710,18700330,PRCP,0
ASN00023719,18700330,PRCP,0
ASN00023721,18700330,PRCP,0
ASN00023741,18700330,PRCP,0
ASN00023746,18700330,PRCP,0
ASN00023782,18700330,PRCP,0
ASN00023795,18700330,PRCP,0
ASN00023800,18700330,PRCP,0
ASN00024518,18700330,PRCP,0
ASN00026005,18700330,PRCP,0
ASN00026020,18700330,PRCP,0
ASN00026026,18700330,PRCP,0
ASN00040214,18700330,PRCP,13
ASN00050007,18700330,PRCP,53
ASN00056207,18700330,PRCP,5
ASN00061055,18700330,PRCP,81
ASN00063004,18700330,PRCP,137
ASN00066007,18700330,PRCP,635
ASN00066062,18700330,TMAX,209
ASN00066062,18700330,TMIN,152
ASN00066062,18700330,PRCP,859
ASN00067015,18700330,PRCP,462
ASN00068066,18700330,PRCP,160
ASN00068140,18700330,PRCP,284
ASN00069015,18700330,PRCP,8
ASN00071010,18700330,PRCP,127
ASN00074026,18700330,PRCP,61
ASN00074124,18700330,PRCP,0
ASN00074128,18700330,TMAX,233
ASN00074128,18700330,PRCP,23
ASN00075048,18700330,PRCP,0
ASN00075080,18700330,PRCP,0
ASN00079042,18700330,PRCP,0
ASN00081003,18700330,PRCP,0
ASN00081022,18700330,PRCP,0
ASN00082051,18700330,PRCP,0
ASN00086071,18700330,TMAX,223
ASN00086071,18700330,TMIN,139
ASN00086071,18700330,PRCP,0
ASN00086079,18700330,PRCP,0
ASN00086085,18700330,PRCP,0
ASN00088020,18700330,PRCP,0
ASN00089000,18700330,PRCP,0
ASN00089049,18700330,PRCP,0
ASN00090015,18700330,TMAX,211
ASN00090015,18700330,TMIN,144
AU000005901,18700330,TMAX,66
AU000005901,18700330,TMIN,28
BE000006447,18700330,TMAX,52
BE000006447,18700330,TMIN,2
CA006101872,18700330,TMIN,0
CA006101872,18700330,PRCP,0
CA006101872,18700330,SNOW,0
CA006106362,18700330,TMAX,100
CA006106362,18700330,TMIN,22
CA006106362,18700330,PRCP,0
CA006106362,18700330,SNOW,0
CA006110549,18700330,TMAX,72
CA006110549,18700330,TMIN,-6
CA006110549,18700330,PRCP,0
CA006110549,18700330,SNOW,0
CA006111793,18700330,PRCP,0
CA006111793,18700330,SNOW,0
CA006122845,18700330,TMAX,67
CA006122845,18700330,TMIN,-6
CA006122845,18700330,PRCP,0
CA006122845,18700330,SNOW,0
CA006137735,18700330,TMAX,61
CA006137735,18700330,TMIN,11
CA006137735,18700330,PRCP,0
CA006137735,18700330,SNOW,0
CA006139520,18700330,TMAX,44
CA006139520,18700330,TMIN,6
CA006139520,18700330,PRCP,0
CA006139520,18700330,SNOW,0
CA006148100,18700330,TMAX,39
CA006148100,18700330,TMIN,-11
CA006148100,18700330,PRCP,0
CA006148100,18700330,SNOW,0
CA006149625,18700330,PRCP,0
CA006149625,18700330,SNOW,0
CA006150689,18700330,TMAX,56
CA006150689,18700330,TMIN,-6
CA006150689,18700330,PRCP,0
CA006150689,18700330,SNOW,0
CA006153192,18700330,TMAX,33
CA006153192,18700330,TMIN,-33
CA006153192,18700330,PRCP,0
CA006153192,18700330,SNOW,0
CA006158350,18700330,TMAX,33
CA006158350,18700330,TMIN,-11
CA006158350,18700330,PRCP,0
CA006158350,18700330,SNOW,0
CA006166416,18700330,TMAX,50
CA006166416,18700330,TMIN,-6
CA006166416,18700330,PRCP,0
CA006166416,18700330,SNOW,0
CA007023240,18700330,PRCP,0
CA007023240,18700330,SNOW,0
CA008204420,18700330,PRCP,0
CA008204420,18700330,SNOW,0
CA008205698,18700330,TMAX,33
CA008205698,18700330,TMIN,-17
CA008205698,18700330,PRCP,0
CA008205698,18700330,SNOW,0
CE000043497,18700330,TMAX,317
CE000043497,18700330,TMIN,227
CE000434730,18700330,TMAX,222
CE000434730,18700330,TMIN,106
EI000003969,18700330,TMAX,138
EI000003969,18700330,TMIN,89
EI000003969,18700330,PRCP,0
EIE00101859,18700330,TMAX,100
EIE00101859,18700330,TMIN,83
EIE00101859,18700330,PRCP,8
ENE00175063,18700330,PRCP,1
EZE00100082,18700330,TMAX,49
EZE00100082,18700330,TMIN,-7
EZE00100082,18700330,PRCP,0
GME00122374,18700330,PRCP,0
GME00125218,18700330,TMAX,29
GME00125218,18700330,TMIN,-1
GME00125218,18700330,PRCP,0
GME00125218,18700330,SNWD,0
HR000142360,18700330,PRCP,14
HRE00105189,18700330,PRCP,0
ITE00100550,18700330,TMAX,100
ITE00100550,18700330,TMIN,33
ITE00100550,18700330,PRCP,0
ITE00100552,18700330,PRCP,0
ITE00100553,18700330,PRCP,0
ITE00100554,18700330,TMAX,112
ITE00100554,18700330,TMIN,59
ITE00100554,18700330,PRCP,0
ITE00105250,18700330,PRCP,19
NLE00100499,18700330,PRCP,0
NLE00100503,18700330,PRCP,0
NLE00100510,18700330,PRCP,0
NLE00101991,18700330,PRCP,0
NLE00102079,18700330,PRCP,0
NLM00006235,18700330,PRCP,0
SF000208660,18700330,PRCP,0
SF000847010,18700330,PRCP,0
SW000002196,18700330,PRCP,0
SW000002361,18700330,PRCP,0
SW000002590,18700330,PRCP,0
SW000008525,18700330,PRCP,0
SW000010537,18700330,PRCP,0
SWE00100003,18700330,PRCP,0
SWE00100026,18700330,PRCP,0
SWE00137568,18700330,PRCP,0
SWE00137832,18700330,PRCP,0
SWE00138212,18700330,PRCP,0
SWE00138464,18700330,PRCP,0
SWE00138488,18700330,PRCP,0
SWE00139044,18700330,PRCP,0
SWE00140186,18700330,PRCP,0
SWE00140492,18700330,PRCP,0
SWM00002485,18700330,PRCP,0
SZ000006717,18700330,TMAX,-46
SZ000006717,18700330,TMIN,-106
UK000047811,18700330,TMAX,161
UK000047811,18700330,TMIN,73
UK000047811,18700330,PRCP,8
UK000056225,18700330,TMAX,104
UK000056225,18700330,TMIN,-39
UK000056225,18700330,PRCP,0
USC00023096,18700330,PRCP,0
USC00043157,18700330,TMAX,94
USC00043157,18700330,TMIN,-6
USC00043157,18700330,PRCP,5
USC00053010,18700330,PRCP,0
USC00064757,18700330,PRCP,0
USC00064767,18700330,PRCP,0
USC00090840,18700330,PRCP,127
USC00117391,18700330,PRCP,76
USC00134049,18700330,PRCP,0
USC00144559,18700330,PRCP,0
USC00264939,18700330,PRCP,0
USC00271682,18700330,TMAX,122
USC00271682,18700330,TMIN,22
USC00271682,18700330,PRCP,0
USC00271682,18700330,SNOW,0
USC00288878,18700330,TMAX,144
USC00288878,18700330,TMIN,61
USC00288878,18700330,PRCP,0
USC00288878,18700330,SNOW,0
USC00298072,18700330,PRCP,0
USC00310288,18700330,PRCP,0
USC00361234,18700330,PRCP,0
USC00361920,18700330,PRCP,0
USC00413270,18700330,PRCP,0
USC00440755,18700330,PRCP,0
USC00474966,18700330,PRCP,13
USC00474966,18700330,TMAX,22
USC00474966,18700330,TMIN,11
USW00014767,18700330,PRCP,0
USW00014767,18700330,SNOW,0
USW00094728,18700330,TMAX,100
USW00094728,18700330,TMIN,44
USW00094728,18700330,PRCP,0
USW00094728,18700330,SNOW,0
ASN00014016,18700331,PRCP,0
ASN00019023,18700331,PRCP,0
ASN00021010,18700331,PRCP,0
ASN00021014,18700331,PRCP,0
ASN00022020,18700331,PRCP,0
ASN00022022,18700331,PRCP,0
ASN00022801,18700331,PRCP,0
ASN00023000,18700331,PRCP,0
ASN00023078,18700331,PRCP,0
ASN00023307,18700331,PRCP,0
ASN00023710,18700331,PRCP,0
ASN00023719,18700331,PRCP,0
ASN00023721,18700331,PRCP,0
ASN00023741,18700331,PRCP,0
ASN00023746,18700331,PRCP,0
ASN00023782,18700331,PRCP,0
ASN00023795,18700331,PRCP,0
ASN00023800,18700331,PRCP,0
ASN00024518,18700331,PRCP,0
ASN00026005,18700331,PRCP,0
ASN00026020,18700331,PRCP,0
ASN00026026,18700331,PRCP,0
ASN00040214,18700331,PRCP,5
ASN00050007,18700331,PRCP,142
ASN00055020,18700331,DAPR,2
ASN00055020,18700331,DWPR,1
ASN00055020,18700331,MDPR,30
ASN00056207,18700331,PRCP,0
ASN00061055,18700331,PRCP,668
ASN00063004,18700331,PRCP,155
ASN00066007,18700331,PRCP,318
ASN00066062,18700331,TMAX,204
ASN00066062,18700331,TMIN,162
ASN00066062,18700331,PRCP,244
ASN00067015,18700331,PRCP,30
ASN00068066,18700331,PRCP,282
ASN00068140,18700331,PRCP,338
ASN00069015,18700331,PRCP,43
ASN00071010,18700331,PRCP,25
ASN00074026,18700331,PRCP,0
ASN00074124,18700331,PRCP,0
ASN00074128,18700331,TMAX,289
ASN00074128,18700331,PRCP,0
ASN00075048,18700331,PRCP,0
ASN00075080,18700331,PRCP,0
ASN00079042,18700331,PRCP,0
ASN00081003,18700331,PRCP,0
ASN00081022,18700331,PRCP,0
ASN00082051,18700331,PRCP,0
ASN00084016,18700331,DAPR,20
ASN00084016,18700331,DWPR,1
ASN00084016,18700331,MDPR,1283
ASN00086071,18700331,TMAX,257
ASN00086071,18700331,TMIN,134
ASN00086071,18700331,PRCP,0
ASN00086079,18700331,PRCP,0
ASN00086085,18700331,PRCP,0
ASN00088020,18700331,PRCP,0
ASN00089000,18700331,PRCP,0
ASN00089049,18700331,PRCP,0
ASN00090015,18700331,TMAX,211
ASN00090015,18700331,TMIN,150
AU000005901,18700331,TMAX,64
AU000005901,18700331,TMIN,25
BE000006447,18700331,TMAX,77
BE000006447,18700331,TMIN,2
CA006101872,18700331,TMIN,-17
CA006101872,18700331,PRCP,0
CA006101872,18700331,SNOW,0
CA006106362,18700331,TMAX,106
CA006106362,18700331,TMIN,6
CA006106362,18700331,PRCP,0
CA006106362,18700331,SNOW,0
CA006110549,18700331,TMAX,94
CA006110549,18700331,TMIN,6
CA006110549,18700331,PRCP,0
CA006110549,18700331,SNOW,0
CA006111793,18700331,PRCP,0
CA006111793,18700331,SNOW,0
CA006122845,18700331,TMAX,94
CA006122845,18700331,TMIN,17
CA006122845,18700331,PRCP,0
CA006122845,18700331,SNOW,0
CA006137735,18700331,TMAX,89
CA006137735,18700331,TMIN,6
CA006137735,18700331,PRCP,0
CA006137735,18700331,SNOW,0
CA006139520,18700331,TMAX,67
CA006139520,18700331,TMIN,17
CA006139520,18700331,PRCP,0
CA006139520,18700331,SNOW,0
CA006148100,18700331,TMAX,50
CA006148100,18700331,TMIN,6
CA006148100,18700331,PRCP,0
CA006148100,18700331,SNOW,0
CA006149625,18700331,PRCP,0
CA006149625,18700331,SNOW,0
CA006150689,18700331,TMAX,94
CA006150689,18700331,TMIN,11
CA006150689,18700331,PRCP,0
CA006150689,18700331,SNOW,0
CA006153192,18700331,TMAX,50
CA006153192,18700331,TMIN,-17
CA006153192,18700331,PRCP,0
CA006153192,18700331,SNOW,0
CA006158350,18700331,TMAX,67
CA006158350,18700331,TMIN,11
CA006158350,18700331,PRCP,0
CA006158350,18700331,SNOW,0
CA006166416,18700331,TMAX,89
CA006166416,18700331,TMIN,-17
CA006166416,18700331,PRCP,0
CA006166416,18700331,SNOW,0
CA007023240,18700331,PRCP,0
CA007023240,18700331,SNOW,0
CA008204420,18700331,PRCP,0
CA008204420,18700331,SNOW,0
CA008205698,18700331,TMAX,33
CA008205698,18700331,TMIN,-50
CA008205698,18700331,PRCP,0
CA008205698,18700331,SNOW,0
CE000043497,18700331,TMAX,311
CE000043497,18700331,TMIN,245
CE000434730,18700331,TMAX,222
CE000434730,18700331,TMIN,122
EI000003969,18700331,TMAX,156
EI000003969,18700331,TMIN,53
EI000003969,18700331,PRCP,0
EIE00101859,18700331,TMAX,117
EIE00101859,18700331,TMIN,89
EIE00101859,18700331,PRCP,0
ENE00175063,18700331,PRCP,0
EZE00100082,18700331,TMAX,45
EZE00100082,18700331,TMIN,15
EZE00100082,18700331,PRCP,0
GME00122374,18700331,PRCP,0
GME00125218,18700331,TMAX,41
GME00125218,18700331,TMIN,20
GME00125218,18700331,PRCP,0
GME00125218,18700331,SNWD,0
HR000142360,18700331,PRCP,1
HRE00105189,18700331,PRCP,0
ITE00100550,18700331,TMAX,130
ITE00100550,18700331,TMIN,47
ITE00100550,18700331,PRCP,0
ITE00100552,18700331,PRCP,0
ITE00100553,18700331,PRCP,0
ITE00100554,18700331,TMAX,137
ITE00100554,18700331,TMIN,73
ITE00100554,18700331,PRCP,0
ITE00105250,18700331,PRCP,43
NLE00100499,18700331,PRCP,0
NLE00100503,18700331,PRCP,0
NLE00100510,18700331,PRCP,0
NLE00101991,18700331,PRCP,0
NLE00102079,18700331,PRCP,0
NLM00006235,18700331,PRCP,0
SF000208660,18700331,PRCP,0
SF000847010,18700331,PRCP,0
SW000002196,18700331,PRCP,0
SW000002361,18700331,PRCP,0
SW000002590,18700331,PRCP,0
SW000008525,18700331,PRCP,0
SW000010537,18700331,PRCP,0
SWE00100003,18700331,PRCP,0
SWE00100026,18700331,PRCP,0
SWE00137568,18700331,PRCP,0
SWE00137832,18700331,PRCP,0
SWE00138212,18700331,PRCP,0
SWE00138464,18700331,PRCP,0
SWE00138488,18700331,PRCP,0
SWE00139044,18700331,PRCP,0
SWE00140186,18700331,PRCP,0
SWE00140492,18700331,PRCP,0
SWM00002485,18700331,PRCP,0
SZ000006717,18700331,TMAX,-13
SZ000006717,18700331,TMIN,-100
UK000047811,18700331,TMAX,150
UK000047811,18700331,TMIN,79
UK000047811,18700331,PRCP,4
UK000056225,18700331,TMAX,107
UK000056225,18700331,TMIN,28
UK000056225,18700331,PRCP,0
USC00023096,18700331,PRCP,0
USC00043157,18700331,TMAX,83
USC00043157,18700331,TMIN,-33
USC00043157,18700331,PRCP,0
USC00053010,18700331,PRCP,0
USC00064757,18700331,PRCP,0
USC00090840,18700331,PRCP,0
USC00117391,18700331,PRCP,25
USC00134049,18700331,PRCP,0
USC00144559,18700331,PRCP,0
USC00264939,18700331,PRCP,0
USC00271682,18700331,TMAX,183
USC00271682,18700331,TMIN,-39
USC00271682,18700331,PRCP,0
USC00271682,18700331,SNOW,0
USC00288878,18700331,TMAX,111
USC00288878,18700331,TMIN,67
USC00288878,18700331,PRCP,0
USC00288878,18700331,SNOW,0
USC00298072,18700331,PRCP,0
USC00310288,18700331,PRCP,483
USC00361234,18700331,PRCP,0
USC00361920,18700331,PRCP,0
USC00413270,18700331,PRCP,0
USC00440755,18700331,PRCP,0
USC00474966,18700331,PRCP,43
USC00474966,18700331,TMAX,22
USC00474966,18700331,TMIN,11
USW00014767,18700331,PRCP,0
USW00014767,18700331,SNOW,0
USW00094728,18700331,TMAX,106
USW00094728,18700331,TMIN,56
USW00094728,18700331,PRCP,0
USW00094728,18700331,SNOW,0
ASN00014016,18700401,PRCP,0
ASN00021014,18700401,PRCP,0
ASN00022801,18700401,PRCP,0
ASN00023000,18700401,PRCP,0
ASN00026005,18700401,PRCP,0
ASN00026020,18700401,PRCP,0
ASN00026026,18700401,PRCP,0
ASN00040214,18700401,PRCP,119
ASN00050007,18700401,PRCP,53
ASN00055020,18700401,PRCP,0
ASN00056207,18700401,PRCP,64
ASN00061055,18700401,PRCP,3
ASN00063004,18700401,PRCP,0
